# go_id	kind	status	crystal_refs	notes
lib/proto/dom.go::struct::DOMQuerySelectorResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMRGBA	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMRect	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMRedo	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMRemoveAttribute	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMRemoveNode	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMRequestChildNodes	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMRequestNode	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMRequestNodeResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMResolveNode	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMResolveNodeResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMScrollIntoViewIfNeeded	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMSetAttributeValue	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMSetAttributesAsText	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMSetChildNodes	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMSetFileInputFiles	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMSetInspectedNode	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMSetNodeName	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMSetNodeNameResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMSetNodeStackTracesEnabled	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMSetNodeValue	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMSetOuterHTML	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMShadowRootPopped	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMShadowRootPushed	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMShapeOutsideInfo	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMTopLayerElementsUpdated	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMUndo	struct	missing		heuristic-filter
lib/proto/dom.go::type::DOMBackendNodeID	type	missing		heuristic-filter
lib/proto/dom.go::type::DOMCompatibilityMode	type	missing		heuristic-filter
lib/proto/dom.go::type::DOMEnableIncludeWhitespace	type	missing		heuristic-filter
lib/proto/dom.go::type::DOMGetElementByRelationRelation	type	missing		heuristic-filter
lib/proto/dom.go::type::DOMLogicalAxes	type	missing		heuristic-filter
lib/proto/dom.go::type::DOMNodeID	type	missing		heuristic-filter
lib/proto/dom.go::type::DOMPhysicalAxes	type	missing		heuristic-filter
lib/proto/dom.go::type::DOMPseudoType	type	missing		heuristic-filter
lib/proto/dom.go::type::DOMQuad	type	missing		heuristic-filter
lib/proto/dom.go::type::DOMScrollOrientation	type	missing		heuristic-filter
lib/proto/dom.go::type::DOMShadowRootType	type	missing		heuristic-filter
lib/proto/dom_debugger.go::const::DOMDebuggerCSPViolationTypeTrustedtypePolicyViolation	const	missing		heuristic-filter
lib/proto/dom_debugger.go::const::DOMDebuggerCSPViolationTypeTrustedtypeSinkViolation	const	missing		heuristic-filter
lib/proto/dom_debugger.go::const::DOMDebuggerDOMBreakpointTypeAttributeModified	const	missing		heuristic-filter
lib/proto/dom_debugger.go::const::DOMDebuggerDOMBreakpointTypeNodeRemoved	const	missing		heuristic-filter
lib/proto/dom_debugger.go::const::DOMDebuggerDOMBreakpointTypeSubtreeModified	const	missing		heuristic-filter
lib/proto/dom_debugger.go::struct::DOMDebuggerEventListener	struct	missing		heuristic-filter
lib/proto/dom_debugger.go::struct::DOMDebuggerGetEventListeners	struct	missing		heuristic-filter
lib/proto/dom_debugger.go::struct::DOMDebuggerGetEventListenersResult	struct	missing		heuristic-filter
lib/proto/dom_debugger.go::struct::DOMDebuggerRemoveDOMBreakpoint	struct	missing		heuristic-filter
lib/proto/dom_debugger.go::struct::DOMDebuggerRemoveEventListenerBreakpoint	struct	missing		heuristic-filter
lib/proto/dom_debugger.go::struct::DOMDebuggerRemoveInstrumentationBreakpoint	struct	missing		heuristic-filter
lib/proto/dom_debugger.go::struct::DOMDebuggerRemoveXHRBreakpoint	struct	missing		heuristic-filter
lib/proto/dom_debugger.go::struct::DOMDebuggerSetBreakOnCSPViolation	struct	missing		heuristic-filter
lib/proto/dom_debugger.go::struct::DOMDebuggerSetDOMBreakpoint	struct	missing		heuristic-filter
lib/proto/dom_debugger.go::struct::DOMDebuggerSetEventListenerBreakpoint	struct	missing		heuristic-filter
lib/proto/dom_debugger.go::struct::DOMDebuggerSetInstrumentationBreakpoint	struct	missing		heuristic-filter
lib/proto/dom_debugger.go::struct::DOMDebuggerSetXHRBreakpoint	struct	missing		heuristic-filter
lib/proto/dom_debugger.go::type::DOMDebuggerCSPViolationType	type	missing		heuristic-filter
lib/proto/dom_debugger.go::type::DOMDebuggerDOMBreakpointType	type	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotCaptureSnapshot	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotCaptureSnapshotResult	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotComputedStyle	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotDOMNode	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotDisable	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotDocumentSnapshot	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotEnable	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotGetSnapshot	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotGetSnapshotResult	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotInlineTextBox	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotLayoutTreeNode	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotLayoutTreeSnapshot	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotNameValue	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotNodeTreeSnapshot	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotRareBooleanData	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotRareIntegerData	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotRareStringData	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::struct::DOMSnapshotTextBoxSnapshot	struct	missing		heuristic-filter
lib/proto/dom_snapshot.go::type::DOMSnapshotArrayOfStrings	type	missing		heuristic-filter
lib/proto/dom_snapshot.go::type::DOMSnapshotRectangle	type	missing		heuristic-filter
lib/proto/dom_snapshot.go::type::DOMSnapshotStringIndex	type	missing		heuristic-filter
lib/proto/dom_storage.go::struct::DOMStorageClear	struct	missing		heuristic-filter
lib/proto/dom_storage.go::struct::DOMStorageDisable	struct	missing		heuristic-filter
lib/proto/dom_storage.go::struct::DOMStorageDomStorageItemAdded	struct	missing		heuristic-filter
lib/proto/dom_storage.go::struct::DOMStorageDomStorageItemRemoved	struct	missing		heuristic-filter
lib/proto/dom_storage.go::struct::DOMStorageDomStorageItemUpdated	struct	missing		heuristic-filter
lib/proto/dom_storage.go::struct::DOMStorageDomStorageItemsCleared	struct	missing		heuristic-filter
lib/proto/dom_storage.go::struct::DOMStorageEnable	struct	missing		heuristic-filter
lib/proto/dom_storage.go::struct::DOMStorageGetDOMStorageItems	struct	missing		heuristic-filter
lib/proto/dom_storage.go::struct::DOMStorageGetDOMStorageItemsResult	struct	missing		heuristic-filter
lib/proto/dom_storage.go::struct::DOMStorageRemoveDOMStorageItem	struct	missing		heuristic-filter
lib/proto/dom_storage.go::struct::DOMStorageSetDOMStorageItem	struct	missing		heuristic-filter
lib/proto/dom_storage.go::struct::DOMStorageStorageID	struct	missing		heuristic-filter
lib/proto/dom_storage.go::type::DOMStorageItem	type	missing		heuristic-filter
lib/proto/dom_storage.go::type::DOMStorageSerializedStorageKey	type	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationDevicePostureTypeContinuous	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationDevicePostureTypeFolded	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationDisabledImageTypeAvif	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationDisabledImageTypeWebp	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationDisplayFeatureOrientationHorizontal	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationDisplayFeatureOrientationVertical	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationScreenOrientationTypeLandscapePrimary	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationScreenOrientationTypeLandscapeSecondary	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationScreenOrientationTypePortraitPrimary	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationScreenOrientationTypePortraitSecondary	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSensorTypeAbsoluteOrientation	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSensorTypeAccelerometer	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSensorTypeAmbientLight	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSensorTypeGravity	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSensorTypeGyroscope	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSensorTypeLinearAcceleration	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSensorTypeMagnetometer	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSensorTypeProximity	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSensorTypeRelativeOrientation	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSetEmitTouchEventsForMouseConfigurationDesktop	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSetEmitTouchEventsForMouseConfigurationMobile	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSetEmulatedVisionDeficiencyTypeAchromatopsia	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSetEmulatedVisionDeficiencyTypeBlurredVision	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSetEmulatedVisionDeficiencyTypeDeuteranopia	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSetEmulatedVisionDeficiencyTypeNone	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSetEmulatedVisionDeficiencyTypeProtanopia	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSetEmulatedVisionDeficiencyTypeReducedContrast	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationSetEmulatedVisionDeficiencyTypeTritanopia	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationVirtualTimePolicyAdvance	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationVirtualTimePolicyPause	const	missing		heuristic-filter
lib/proto/emulation.go::const::EmulationVirtualTimePolicyPauseIfNetworkFetchesPending	const	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationCanEmulate	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationCanEmulateResult	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationClearDeviceMetricsOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationClearDevicePostureOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationClearGeolocationOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationClearIdleOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationDevicePosture	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationDisplayFeature	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationGetOverriddenSensorInformation	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationGetOverriddenSensorInformationResult	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationMediaFeature	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationResetPageScaleFactor	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationScreenOrientation	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSensorMetadata	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSensorReading	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSensorReadingQuaternion	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSensorReadingSingle	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSensorReadingXYZ	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetAutoDarkModeOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetAutomationOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetCPUThrottlingRate	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetDefaultBackgroundColorOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetDeviceMetricsOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetDevicePostureOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetDisabledImageTypes	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetDocumentCookieDisabled	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetEmitTouchEventsForMouse	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetEmulatedMedia	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetEmulatedVisionDeficiency	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetFocusEmulationEnabled	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetGeolocationOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetHardwareConcurrencyOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetIdleOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetLocaleOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetNavigatorOverrides	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetPageScaleFactor	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetScriptExecutionDisabled	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetScrollbarsHidden	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetSensorOverrideEnabled	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetSensorOverrideReadings	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetTimezoneOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetTouchEmulationEnabled	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetUserAgentOverride	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetVirtualTimePolicy	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetVirtualTimePolicyResult	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationSetVisibleSize	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationUserAgentBrandVersion	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationUserAgentMetadata	struct	missing		heuristic-filter
lib/proto/emulation.go::struct::EmulationVirtualTimeBudgetExpired	struct	missing		heuristic-filter
lib/proto/emulation.go::type::EmulationDevicePostureType	type	missing		heuristic-filter
lib/proto/emulation.go::type::EmulationDisabledImageType	type	missing		heuristic-filter
lib/proto/emulation.go::type::EmulationDisplayFeatureOrientation	type	missing		heuristic-filter
lib/proto/emulation.go::type::EmulationScreenOrientationType	type	missing		heuristic-filter
lib/proto/emulation.go::type::EmulationSensorType	type	missing		heuristic-filter
lib/proto/emulation.go::type::EmulationSetEmitTouchEventsForMouseConfiguration	type	missing		heuristic-filter
