# go_id	kind	status	crystal_refs	notes
lib/proto/web_audio.go::struct::WebAudioAudioParamWillBeDestroyed	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioBaseAudioContext	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioContextChanged	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioContextCreated	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioContextRealtimeData	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioContextWillBeDestroyed	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioDisable	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioEnable	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioGetRealtimeData	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioGetRealtimeDataResult	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioNodeParamConnected	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioNodeParamDisconnected	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioNodesConnected	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioNodesDisconnected	struct	missing		auto-generated
lib/proto/web_audio.go::type::WebAudioAutomationRate	type	missing		auto-generated
lib/proto/web_audio.go::type::WebAudioChannelCountMode	type	missing		auto-generated
lib/proto/web_audio.go::type::WebAudioChannelInterpretation	type	missing		auto-generated
lib/proto/web_audio.go::type::WebAudioContextState	type	missing		auto-generated
lib/proto/web_audio.go::type::WebAudioContextType	type	missing		auto-generated
lib/proto/web_audio.go::type::WebAudioGraphObjectID	type	missing		auto-generated
lib/proto/web_audio.go::type::WebAudioNodeType	type	missing		auto-generated
lib/proto/web_audio.go::type::WebAudioParamType	type	missing		auto-generated
lib/proto/web_authn.go::const::WebAuthnAuthenticatorProtocolCtap2	const	missing		auto-generated
lib/proto/web_authn.go::const::WebAuthnAuthenticatorProtocolU2f	const	missing		auto-generated
lib/proto/web_authn.go::const::WebAuthnAuthenticatorTransportBle	const	missing		auto-generated
lib/proto/web_authn.go::const::WebAuthnAuthenticatorTransportCable	const	missing		auto-generated
lib/proto/web_authn.go::const::WebAuthnAuthenticatorTransportInternal	const	missing		auto-generated
lib/proto/web_authn.go::const::WebAuthnAuthenticatorTransportNfc	const	missing		auto-generated
lib/proto/web_authn.go::const::WebAuthnAuthenticatorTransportUsb	const	missing		auto-generated
lib/proto/web_authn.go::const::WebAuthnCtap2VersionCtap20	const	missing		auto-generated
lib/proto/web_authn.go::const::WebAuthnCtap2VersionCtap21	const	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnAddCredential.Call	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnAddCredential.ProtoReq	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnAddVirtualAuthenticator.Call	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnAddVirtualAuthenticator.ProtoReq	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnClearCredentials.Call	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnClearCredentials.ProtoReq	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnCredentialAdded.ProtoEvent	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnCredentialAsserted.ProtoEvent	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnDisable.Call	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnDisable.ProtoReq	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnEnable.Call	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnEnable.ProtoReq	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnGetCredential.Call	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnGetCredential.ProtoReq	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnGetCredentials.Call	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnGetCredentials.ProtoReq	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnRemoveCredential.Call	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnRemoveCredential.ProtoReq	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnRemoveVirtualAuthenticator.Call	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnRemoveVirtualAuthenticator.ProtoReq	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnSetAutomaticPresenceSimulation.Call	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnSetAutomaticPresenceSimulation.ProtoReq	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnSetCredentialProperties.Call	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnSetCredentialProperties.ProtoReq	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnSetResponseOverrideBits.Call	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnSetResponseOverrideBits.ProtoReq	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnSetUserVerified.Call	method	missing		auto-generated
lib/proto/web_authn.go::method::WebAuthnSetUserVerified.ProtoReq	method	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnAddCredential	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnAddVirtualAuthenticator	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnAddVirtualAuthenticatorResult	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnClearCredentials	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnCredential	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnCredentialAdded	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnCredentialAsserted	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnDisable	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnEnable	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnGetCredential	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnGetCredentialResult	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnGetCredentials	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnGetCredentialsResult	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnRemoveCredential	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnRemoveVirtualAuthenticator	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnSetAutomaticPresenceSimulation	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnSetCredentialProperties	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnSetResponseOverrideBits	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnSetUserVerified	struct	missing		auto-generated
lib/proto/web_authn.go::struct::WebAuthnVirtualAuthenticatorOptions	struct	missing		auto-generated
lib/proto/web_authn.go::type::WebAuthnAuthenticatorID	type	missing		auto-generated
lib/proto/web_authn.go::type::WebAuthnAuthenticatorProtocol	type	missing		auto-generated
lib/proto/web_authn.go::type::WebAuthnAuthenticatorTransport	type	missing		auto-generated
lib/proto/web_authn.go::type::WebAuthnCtap2Version	type	missing		auto-generated
lib/utils/check-issue/main_test.go::test::TestBasic	test	missing		auto-generated
lib/utils/imageutil.go::func::NewImgProcessor	func	partial	src/rod/lib/utils.cr	processor API ported; png backend pending libspng dependency
lib/utils/imageutil.go::func::SplicePngVertical	func	partial	src/rod/lib/utils.cr	jpeg parity covered; png path blocked by environment dependency
lib/utils/imageutil.go::method::jpegProcessor.Decode	method	ported	src/rod/lib/utils.cr	JpegProcessor#decode ported
lib/utils/imageutil.go::method::jpegProcessor.Encode	method	ported	src/rod/lib/utils.cr	JpegProcessor#encode ported
lib/utils/imageutil.go::method::pngProcessor.Decode	method	partial	src/rod/lib/utils.cr	PngProcessor stub raises unsupported in current build
lib/utils/imageutil.go::method::pngProcessor.Encode	method	partial	src/rod/lib/utils.cr	PngProcessor stub raises unsupported in current build
lib/utils/imageutil.go::struct::ImgOption	struct	ported	src/rod/lib/utils.cr	ImgOption ported
lib/utils/imageutil.go::struct::ImgWithBox	struct	ported	src/rod/lib/utils.cr	ImgWithBox ported
lib/utils/imageutil.go::type::ImgProcessor	type	ported	src/rod/lib/utils.cr	ImgProcessor interface ported
lib/utils/imageutil_test.go::test::TestNewImgProcessor	test	partial	spec/screenshot_spec.cr	jpeg+unsupported-format parity ported; png/default pending dependency
lib/utils/imageutil_test.go::test::TestSplicePngVertical	test	partial	spec/screenshot_spec.cr	jpeg parity covered; png path pending dependency
lib/utils/shell/shell.go::func::Shell	func	missing		auto-generated
lib/utils/sleeper.go::func::BackoffSleeper	func	missing		auto-generated
lib/utils/sleeper.go::func::CountSleeper	func	missing		auto-generated
lib/utils/sleeper.go::func::DefaultBackoff	func	missing		auto-generated
lib/utils/sleeper.go::func::EachSleepers	func	missing		auto-generated
lib/utils/sleeper.go::func::RaceSleepers	func	missing		auto-generated
lib/utils/sleeper.go::func::Retry	func	missing		auto-generated
lib/utils/sleeper.go::func::Sleep	func	missing		auto-generated
lib/utils/sleeper.go::method::MaxSleepCountError.Error	method	missing		auto-generated
lib/utils/sleeper.go::method::MaxSleepCountError.Is	method	missing		auto-generated
lib/utils/sleeper.go::struct::MaxSleepCountError	struct	missing		auto-generated
lib/utils/sleeper.go::type::Sleeper	type	missing		auto-generated
lib/utils/sleeper_test.go::test::TestBackoffSleeperWakeNow	test	missing		auto-generated
lib/utils/sleeper_test.go::test::TestCountSleeperCancel	test	missing		auto-generated
lib/utils/sleeper_test.go::test::TestCountSleeperErr	test	missing		auto-generated
lib/utils/sleeper_test.go::test::TestEachSleepers	test	missing		auto-generated
lib/utils/sleeper_test.go::test::TestRaceSleepers	test	missing		auto-generated
lib/utils/sleeper_test.go::test::TestRetry	test	missing		auto-generated
lib/utils/sleeper_test.go::test::TestRetryCancel	test	missing		auto-generated
lib/utils/utils.go::func::AbsolutePaths	func	missing		auto-generated
lib/utils/utils.go::func::All	func	missing		auto-generated
lib/utils/utils.go::func::CropImage	func	missing		auto-generated
lib/utils/utils.go::func::Dump	func	missing		auto-generated
lib/utils/utils.go::func::E	func	missing		auto-generated
lib/utils/utils.go::func::EscapeGoString	func	missing		auto-generated
lib/utils/utils.go::func::Exec	func	missing		auto-generated
lib/utils/utils.go::func::ExecLine	func	missing		auto-generated
lib/utils/utils.go::func::FileExists	func	missing		auto-generated
lib/utils/utils.go::func::FormatCLIArgs	func	missing		auto-generated
lib/utils/utils.go::func::Mkdir	func	missing		auto-generated
lib/utils/utils.go::func::MultiLogger	func	missing		auto-generated
lib/utils/utils.go::func::MustToJSON	func	missing		auto-generated
lib/utils/utils.go::func::MustToJSONBytes	func	missing		auto-generated
lib/utils/utils.go::func::NewIdleCounter	func	missing		auto-generated
lib/utils/utils.go::func::Noop	func	missing		auto-generated
lib/utils/utils.go::func::OutputFile	func	missing		auto-generated
lib/utils/utils.go::func::Pause	func	missing		auto-generated
lib/utils/utils.go::func::RandString	func	missing		auto-generated
lib/utils/utils.go::func::ReadString	func	missing		auto-generated
lib/utils/utils.go::func::S	func	missing		auto-generated
lib/utils/utils.go::func::UseNode	func	missing		auto-generated
lib/utils/utils.go::method::IdleCounter.Add	method	missing		auto-generated
lib/utils/utils.go::method::IdleCounter.Done	method	missing		auto-generated
lib/utils/utils.go::method::IdleCounter.Wait	method	missing		auto-generated
lib/utils/utils.go::method::Log.Println	method	missing		auto-generated
lib/utils/utils.go::struct::IdleCounter	struct	missing		auto-generated
lib/utils/utils.go::type::Log	type	missing		auto-generated
lib/utils/utils.go::type::Logger	type	missing		auto-generated
lib/utils/utils_test.go::test::TestAbsolutePaths	test	missing		auto-generated
lib/utils/utils_test.go::test::TestAll	test	missing		auto-generated
lib/utils/utils_test.go::test::TestCropImage	test	missing		auto-generated
lib/utils/utils_test.go::test::TestEscapeGoString	test	missing		auto-generated
lib/utils/utils_test.go::test::TestExec	test	missing		auto-generated
lib/utils/utils_test.go::test::TestExecErr	test	missing		auto-generated
lib/utils/utils_test.go::test::TestFileExists	test	missing		auto-generated
lib/utils/utils_test.go::test::TestFormatCLIArgs	test	missing		auto-generated
lib/utils/utils_test.go::test::TestGenerateRandomString	test	missing		auto-generated
lib/utils/utils_test.go::test::TestIdleCounter	test	missing		auto-generated
lib/utils/utils_test.go::test::TestMkdir	test	missing		auto-generated
lib/utils/utils_test.go::test::TestMustToJSON	test	missing		auto-generated
lib/utils/utils_test.go::test::TestNoop	test	missing		auto-generated
lib/utils/utils_test.go::test::TestOutputBytes	test	missing		auto-generated
lib/utils/utils_test.go::test::TestOutputJSONErr	test	missing		auto-generated
lib/utils/utils_test.go::test::TestOutputStream	test	missing		auto-generated
lib/utils/utils_test.go::test::TestOutputString	test	missing		auto-generated
lib/utils/utils_test.go::test::TestPause	test	missing		auto-generated
lib/utils/utils_test.go::test::TestSTemplate	test	missing		auto-generated
lib/utils/utils_test.go::test::TestSleep	test	missing		auto-generated
lib/utils/utils_test.go::test::TestTestE	test	missing		auto-generated
lib/utils/utils_test.go::test::TestTestLog	test	missing		auto-generated
lib/utils/utils_test.go::test::TestUseNode	test	missing		auto-generated
must.go::method::Browser.MustClose	method	missing		auto-generated
